User,User,Id,ExecutionTime
user00,0,32042
user01,1,34570
user02,2,32267
user03,3,38010
user04,4,35966
user05,5,33844
user06,6,28484
user07,7,32875
user08,8,12480
user09,9,13907
user10,10,10925
user11,11,12223
user12,12,0
