User,UserId,Host,HostId,nbInst
user00,0,UFPel,0,125032
user00,0,UFPel,1,11564842
user00,0,UFPel,2,76520
user00,0,UFPel,3,33840
user00,0,Burst,12,10990352
user00,0,Burst,13,10810200
user01,1,UFSM,4,4138953
user01,1,UFSM,5,1098415
user01,1,UFSM,6,4738294
user01,1,UFSM,7,1125887
user01,1,Burst,12,12870341
user01,1,Burst,15,9629011
user02,2,IFSul,8,1822884
user02,2,IFSul,9,5968928
user02,2,IFSul,10,16667149
user02,2,IFSul,11,41720
user02,2,Burst,12,9100336
user03,3,UFPel,0,32868
user03,3,UFPel,1,11100250
user03,3,UFPel,3,41144
user03,3,Burst,12,7926500
user03,3,Burst,13,14500000
user04,4,UFSM,4,9584772
user04,4,UFSM,5,4798052
user04,4,UFSM,6,4877135
user04,4,UFSM,7,41720
user05,5,IFSul,8,4600030
user05,5,IFSul,9,4700420
user05,5,IFSul,11,7500194
user06,6,UFPel,1,4174220
user06,6,UFPel,2,9026889
user06,6,UFPel,3,3600024
user07,7,UFSM,5,3800207
user07,7,UFSM,6,1300133
user07,7,UFSM,7,9200734
user08,8,IFSul,9,700261
user08,8,IFSul,10,1100301
user08,8,IFSul,11,300069
user09,9,UFPel,0,800376
user09,9,UFPel,1,800278
user09,9,UFPel,2,100015
user09,9,UFPel,3,300024
user10,10,UFSM,5,1700333
user10,10,UFSM,7,300054
user11,11,IFSul,8,1100400
user11,11,IFSul,9,300084
user11,11,IFSul,10,600133
