User,UserId,Host,HostId,nbInst
user00,0,UFPel,0,14598744
user00,0,UFPel,1,21584
user00,0,UFPel,2,7886
user00,0,UFPel,3,18971975
user01,1,UFSM,5,24392224
user01,1,UFSM,6,9266
user01,1,UFSM,7,9198521
user02,2,IFSul,8,22700000
user02,2,IFSul,11,10900003
user03,3,UFPel,0,11200000
user03,3,UFPel,1,55522
user03,3,UFPel,2,5980
user03,3,UFPel,3,22338650
user04,4,UFSM,4,9300010
user04,4,UFSM,5,16695814
user04,4,UFSM,6,4186
user04,4,UFSM,7,7600017
user05,5,IFSul,8,9198477
user05,5,IFSul,9,7010
user05,5,IFSul,10,24394522
user06,6,UFPel,0,24307308
user06,6,UFPel,1,127282
user06,6,UFPel,2,1450
user06,6,UFPel,3,9164007
user07,7,UFSM,6,23080
user07,7,UFSM,7,33576985
user08,8,IFSul,8,7495470
user08,8,IFSul,9,8716
user08,8,IFSul,10,26095814
user09,9,UFPel,0,15192766
user09,9,UFPel,2,17206
user09,9,UFPel,3,18390191
user10,10,UFSM,4,7400006
user10,10,UFSM,5,26200004
user11,11,IFSul,8,10892770
user11,11,IFSul,9,12672
user11,11,IFSul,10,10994564
user11,11,IFSul,11,11700017
user12,12,UFPel,0,22294150
user12,12,UFPel,1,11287760
user12,12,UFPel,2,18094
user13,13,UFSM,4,12688024
user13,13,UFSM,5,13300000
user13,13,UFSM,6,18008
user13,13,UFSM,7,7594004
user14,14,IFSul,8,9400007
user14,14,IFSul,10,16700000
user14,14,IFSul,11,7500012
user15,15,UFPel,0,3800000
user15,15,UFPel,1,12700000
user15,15,UFPel,2,17996
user15,15,UFPel,3,17082135
user16,16,UFSM,4,9096406
user16,16,UFSM,5,4693682
user16,16,UFSM,6,9930
user16,16,UFSM,7,3000040
user17,17,IFSul,8,5692765
user17,17,IFSul,9,7236
user17,17,IFSul,10,7700006
user17,17,IFSul,11,3400006
user18,18,UFPel,0,8800000
user18,18,UFPel,2,4240
user18,18,UFPel,3,7995863
user19,19,UFSM,7,16800050
user20,20,IFSul,8,8096972
user20,20,IFSul,9,3028
user20,20,IFSul,10,8700004
user21,21,UFPel,0,4200000
user21,21,UFPel,1,5791544
user21,21,UFPel,2,8456
user21,21,UFPel,3,6800344
user22,22,UFSM,5,7400000
user22,22,UFSM,7,9400074
user23,23,IFSul,8,8200000
user23,23,IFSul,10,8600002
user24,24,UFPel,0,4500000
user24,24,UFPel,1,6600000
user24,24,UFPel,3,5700124
user25,25,UFSM,4,8997401
user25,25,UFSM,6,12130
user25,25,UFSM,7,7790495
user26,26,IFSul,8,3800000
user26,26,IFSul,10,13000000
user27,27,UFPel,0,12795160
user27,27,UFPel,2,9668
user27,27,UFPel,3,3995317
user28,28,UFSM,4,5491293
user28,28,UFSM,5,11300000
user28,28,UFSM,6,8718
user29,29,IFSul,8,2098026
user29,29,IFSul,9,10150
user29,29,IFSul,10,14691832
user30,30,UFPel,1,7000000
user30,30,UFPel,2,8100
user30,30,UFPel,3,9792282
user31,31,UFSM,4,4100005
user31,31,UFSM,5,12700000
user32,32,IFSul,8,495220
user32,32,IFSul,9,7054
user32,32,IFSul,10,797726
user32,32,IFSul,11,700004
user33,33,UFPel,1,1600000
user33,33,UFPel,3,400010
user34,34,UFSM,4,1591203
user34,34,UFSM,6,11822
user34,34,UFSM,7,396992
user35,35,IFSul,8,1400000
user35,35,IFSul,11,600004
user36,36,UFPel,1,500001
user36,36,UFPel,2,6428
user36,36,UFPel,3,1493624
user37,37,UFSM,4,1800011
user37,37,UFSM,5,200000
user38,38,IFSul,8,600000
user38,38,IFSul,10,900000
user38,38,IFSul,11,500000
user39,39,UFPel,1,996786
user39,39,UFPel,2,3214
user39,39,UFPel,3,1000037
user40,40,UFSM,4,1500012
user40,40,UFSM,7,500002
user41,41,IFSul,8,600000
user41,41,IFSul,9,6048
user41,41,IFSul,10,1393952
user42,42,UFPel,0,1694086
user42,42,UFPel,2,305914
user43,43,UFSM,4,300004
user43,43,UFSM,7,1700009
user44,44,IFSul,8,300000
user44,44,IFSul,9,3174
user44,44,IFSul,10,296826
user44,44,IFSul,11,1400007
user45,45,UFPel,0,1300000
user45,45,UFPel,1,500000
user45,45,UFPel,3,200058
user46,46,UFSM,5,800000
user46,46,UFSM,6,400000
user46,46,UFSM,7,800005
user47,47,IFSul,9,403474
user47,47,IFSul,10,796526
user47,47,IFSul,11,800000
