User,UserId,Host,HostId,nbInst
user00,0,UFPel,0,134398
user00,0,UFPel,1,502338
user00,0,UFPel,2,49578
user00,0,UFPel,3,32220
user00,0,Burst,12,21282099
user00,0,Burst,13,5800167
user00,0,Burst,15,5800083
user01,1,UFSM,4,82036
user01,1,UFSM,5,26224
user01,1,UFSM,6,17400
user01,1,Burst,12,14800113
user01,1,Burst,13,9200250
user01,1,Burst,15,9474538
user02,2,IFSul,8,133812
user02,2,IFSul,10,107316
user02,2,Burst,14,33359702
user03,3,UFPel,0,72968
user03,3,Burst,12,9200118
user03,3,Burst,15,24327616
user04,4,UFSM,4,47978
user04,4,UFSM,5,340496
user04,4,UFSM,6,88460
user04,4,UFSM,7,45892
user04,4,Burst,13,21894771
user04,4,Burst,14,7500195
user04,4,Burst,15,3682807
user05,5,IFSul,8,138400
user05,5,Burst,12,14761680
user05,5,Burst,13,1900100
user05,5,Burst,14,5800113
user05,5,Burst,15,11000286
user06,6,UFPel,3,144474
user06,6,Burst,12,5687907
user06,6,Burst,13,9200250
user06,6,Burst,14,10867881
user06,6,Burst,15,7700236
user07,7,UFSM,5,113428
user07,7,UFSM,6,50064
user07,7,UFSM,7,318892
user07,7,Burst,14,18118077
user07,7,Burst,15,15000286
user08,8,IFSul,8,198976
user08,8,IFSul,9,98236
user08,8,IFSul,10,72208
user08,8,IFSul,11,659043
user08,8,Burst,12,14229027
user08,8,Burst,13,3601764
user08,8,Burst,14,14741501
user09,9,UFPel,0,283086
user09,9,UFPel,1,324108
user09,9,UFPel,2,282470
user09,9,UFPel,3,40528
user09,9,Burst,13,11037470
user09,9,Burst,14,3706739
user09,9,Burst,15,17926174
user10,10,UFSM,6,72968
user10,10,Burst,12,5700132
user10,10,Burst,13,27827823
user11,11,IFSul,8,37968
user11,11,IFSul,9,228784
user11,11,IFSul,10,113324
user11,11,IFSul,11,3592268
user11,11,Burst,12,7327990
user11,11,Burst,14,22300500
user12,12,UFPel,0,126636
user12,12,UFPel,1,3835786
user12,12,UFPel,2,9343887
user12,12,UFPel,3,196428
user12,12,Burst,15,20097937
user13,13,UFSM,4,2089308
user13,13,UFSM,5,17652667
user13,13,UFSM,6,5677988
user13,13,UFSM,7,4720770
user13,13,Burst,13,3460152
user14,14,IFSul,8,7775687
user14,14,IFSul,9,283971
user14,14,IFSul,10,1795384
user14,14,Burst,12,16181821
user14,14,Burst,13,3900165
user14,14,Burst,15,3663523
user15,15,UFPel,1,20600609
user15,15,UFPel,3,359032
user15,15,Burst,12,9100351
user15,15,Burst,13,3541066
user16,16,UFSM,4,5400285
user16,16,UFSM,5,8400880
user16,16,UFSM,6,91938
user16,16,Burst,13,2908251
user17,17,IFSul,9,12800904
user17,17,IFSul,11,4000086
user18,18,UFPel,1,5000434
user18,18,UFPel,2,539344
user18,18,UFPel,3,234828
user18,18,Burst,12,3088115
user18,18,Burst,13,5265584
user18,18,Burst,14,2672971
user19,19,UFSM,4,4200148
user19,19,UFSM,6,3943895
user19,19,UFSM,7,3700252
user19,19,Burst,13,4956962
user20,20,IFSul,8,844614
user20,20,IFSul,10,4100353
user20,20,IFSul,11,3900027
user20,20,Burst,12,4268423
user20,20,Burst,14,3687585
user21,21,UFPel,0,266884
user21,21,UFPel,2,7975810
user21,21,UFPel,3,4225537
user21,21,Burst,12,4333464
user22,22,UFSM,4,4900170
user22,22,UFSM,6,6400605
user22,22,UFSM,7,5500441
user23,23,IFSul,8,14801294
user23,23,IFSul,11,2000016
user24,24,UFPel,2,11300865
user24,24,UFPel,3,5500465
user25,25,UFSM,6,12301232
user25,25,UFSM,7,4500657
user26,26,IFSul,9,10100468
user26,26,IFSul,10,3200335
user26,26,IFSul,11,3500076
user27,27,UFPel,0,13100748
user27,27,UFPel,1,3700259
user28,28,UFSM,4,2800140
user28,28,UFSM,5,9400457
user28,28,UFSM,6,4600236
user29,29,IFSul,8,4300487
user29,29,IFSul,9,9100655
user29,29,IFSul,11,3400081
user30,30,UFPel,0,6700661
user30,30,UFPel,1,7300340
user30,30,UFPel,3,2800348
user31,31,UFSM,5,8500539
user31,31,UFSM,7,8300426
user32,32,IFSul,8,400081
user32,32,IFSul,9,600272
user32,32,IFSul,11,1000278
user33,33,UFPel,1,1400319
user33,33,UFPel,2,600142
user34,34,UFSM,4,300202
user34,34,UFSM,6,800334
user34,34,UFSM,7,900329
user35,35,IFSul,8,1400415
user35,35,IFSul,9,300140
user35,35,IFSul,11,300099
user36,36,UFPel,0,600226
user36,36,UFPel,2,500074
user36,36,UFPel,3,900294
user37,37,UFSM,4,600238
user37,37,UFSM,5,500150
user37,37,UFSM,7,900236
user38,38,IFSul,8,500195
user38,38,IFSul,9,500312
user38,38,IFSul,10,700124
user38,38,IFSul,11,300124
user39,39,UFPel,1,200082
user39,39,UFPel,2,500146
user39,39,UFPel,3,1300493
user40,40,UFSM,4,1500447
user40,40,UFSM,7,500055
user41,41,IFSul,8,600109
user41,41,IFSul,9,1100404
user41,41,IFSul,10,300089
user42,42,UFPel,0,1300458
user42,42,UFPel,2,700152
user43,43,UFSM,4,700148
user43,43,UFSM,7,1300356
user44,44,IFSul,8,500185
user44,44,IFSul,9,400146
user44,44,IFSul,11,1100232
user45,45,UFPel,0,1200338
user45,45,UFPel,1,400105
user45,45,UFPel,3,400113
user46,46,UFSM,5,500124
user46,46,UFSM,6,500160
user46,46,UFSM,7,1000275
user47,47,IFSul,9,1100556
user47,47,IFSul,10,500111
user47,47,IFSul,11,400067
