User,User,Id,ExecutionTime
user00,0,42137
user01,1,47856
user02,2,50040
user03,3,64032
user04,4,42057
user05,5,57410
user06,6,45349
user07,7,57334
user08,8,47416
user09,9,52572
user10,10,43140
user11,11,58614
user12,12,58462
user13,13,52515
user14,14,53322
user15,15,37548
user16,16,32876
user17,17,25110
user18,18,36050
user19,19,33457
user20,20,37327
user21,21,32470
user22,22,33528
user23,23,27413
user24,24,32121
user25,25,34450
user26,26,29679
user27,27,30561
user28,28,34267
user29,29,27470
user30,30,33338
user31,31,30764
user32,32,12400
user33,33,16185
user34,34,14952
user35,35,13235
user36,36,15099
user37,37,13683
user38,38,14248
user39,39,13927
user40,40,13203
user41,41,13247
user42,42,15112
user43,43,13595
user44,44,12548
user45,45,14621
user46,46,13896
user47,47,13748
user48,48,0
