User,UserId,Host,HostId,nbInst
user00,0,UFPel,1,5698806
user00,0,UFPel,2,1194
user00,0,UFPel,3,27900000
user01,1,UFSM,4,20297010
user01,1,UFSM,5,5974
user01,1,UFSM,6,13297016
user02,2,IFSul,8,11100000
user02,2,IFSul,9,5797606
user02,2,IFSul,10,5374
user02,2,IFSul,11,16697020
user03,3,UFPel,1,33586842
user03,3,UFPel,2,13158
user04,4,UFSM,4,7495510
user04,4,UFSM,5,8676
user04,4,UFSM,6,26095814
user05,5,IFSul,8,20200000
user05,5,IFSul,9,13397608
user05,5,IFSul,10,2392
user06,6,UFPel,0,2198500
user06,6,UFPel,1,23882032
user06,6,UFPel,2,25460
user06,6,UFPel,3,7494008
user07,7,UFSM,4,9294612
user07,7,UFSM,5,16170
user07,7,UFSM,6,24289218
user08,8,IFSul,8,11300000
user08,8,IFSul,9,15094612
user08,8,IFSul,10,8980
user08,8,IFSul,11,7196408
user09,9,UFPel,0,16781420
user09,9,UFPel,1,7489510
user09,9,UFPel,2,39860
user09,9,UFPel,3,9289210
user10,10,UFSM,4,7692510
user10,10,UFSM,5,14678
user10,10,UFSM,6,25892812
user11,11,IFSul,8,5500000
user11,11,IFSul,9,20782028
user11,11,IFSul,10,22764
user11,11,IFSul,11,7295208
user12,12,UFPel,0,13093706
user12,12,UFPel,1,5600000
user12,12,UFPel,2,32672
user12,12,UFPel,3,14873622
user13,13,UFSM,4,11385318
user13,13,UFSM,5,27268
user13,13,UFSM,6,22187414
user14,14,IFSul,8,18791010
user14,14,IFSul,10,22472
user14,14,IFSul,11,14786518
user15,15,UFPel,0,400000
user15,15,UFPel,1,33190408
user15,15,UFPel,2,9592
user16,16,UFSM,4,11500000
user16,16,UFSM,6,22100000
user17,17,IFSul,8,33577806
user17,17,IFSul,10,22194
user18,18,UFPel,0,9100000
user18,18,UFPel,1,24481112
user18,18,UFPel,2,18888
user19,19,UFSM,4,22100000
user19,19,UFSM,5,12588
user19,19,UFSM,6,11487412
user20,20,IFSul,8,27789508
user20,20,IFSul,9,5800000
user20,20,IFSul,10,10492
user21,21,UFPel,0,27789208
user21,21,UFPel,1,5800000
user21,21,UFPel,2,10792
user22,22,UFSM,4,1995800
user22,22,UFSM,5,4200
user22,22,UFSM,6,31600000
user23,23,IFSul,8,7400000
user23,23,IFSul,9,7900000
user23,23,IFSul,10,26380
user23,23,IFSul,11,18273620
user24,24,UFPel,0,16800000
user24,24,UFPel,1,7800000
user24,24,UFPel,3,9000000
user25,25,UFSM,4,3800000
user25,25,UFSM,5,28776
user25,25,UFSM,6,29771224
user26,26,IFSul,8,13390408
user26,26,IFSul,9,20200000
user26,26,IFSul,10,9592
user27,27,UFPel,0,7500000
user27,27,UFPel,1,14900000
user27,27,UFPel,2,21000
user27,27,UFPel,3,11179000
user28,28,UFSM,4,28073014
user28,28,UFSM,5,26986
user28,28,UFSM,6,5500000
user29,29,IFSul,8,16686510
user29,29,IFSul,9,16886500
user29,29,IFSul,10,26990
user30,30,UFPel,1,24300000
user30,30,UFPel,2,18000
user30,30,UFPel,3,9282000
user31,31,UFSM,4,15100000
user31,31,UFSM,6,18500000
user32,32,IFSul,8,16685010
user32,32,IFSul,9,5500000
user32,32,IFSul,10,38974
user32,32,IFSul,11,11376016
user33,33,UFPel,0,16883510
user33,33,UFPel,1,11080212
user33,33,UFPel,2,36278
user33,33,UFPel,3,5600000
user34,34,UFSM,4,5600000
user34,34,UFSM,5,41986
user34,34,UFSM,6,27958014
user35,35,IFSul,8,13168518
user35,35,IFSul,9,9100000
user35,35,IFSul,10,57866
user35,35,IFSul,11,11273616
user36,36,UFPel,0,5800000
user36,36,UFPel,1,18500000
user36,36,UFPel,3,9300000
user37,37,UFSM,4,16900000
user37,37,UFSM,5,23086
user37,37,UFSM,6,16676914
user38,38,IFSul,8,7400000
user38,38,IFSul,9,18800000
user38,38,IFSul,11,7400000
user39,39,UFPel,0,16678400
user39,39,UFPel,1,16885600
user39,39,UFPel,2,36000
user40,40,UFSM,6,33600000
user41,41,IFSul,8,7400000
user41,41,IFSul,9,20400000
user41,41,IFSul,10,21600
user41,41,IFSul,11,5778400
user42,42,UFPel,0,9676612
user42,42,UFPel,2,88458
user42,42,UFPel,3,23834930
user43,43,UFSM,4,23944510
user43,43,UFSM,5,78576
user43,43,UFSM,6,9576914
user44,44,IFSul,8,11384400
user44,44,IFSul,9,22200000
user44,44,IFSul,10,15600
user45,45,UFPel,0,27920536
user45,45,UFPel,2,98656
user45,45,UFPel,3,5580808
user46,46,UFSM,4,7700000
user46,46,UFSM,5,27286
user46,46,UFSM,6,25872714
user47,47,IFSul,8,20379010
user47,47,IFSul,9,7376612
user47,47,IFSul,10,61178
user47,47,IFSul,11,5783200
user48,48,UFPel,1,13200000
user48,48,UFPel,3,20400000
user49,49,UFSM,4,15079010
user49,49,UFSM,5,46178
user49,49,UFSM,6,18474812
user50,50,IFSul,8,20300000
user50,50,IFSul,9,13282008
user50,50,IFSul,10,17992
user51,51,UFPel,0,20200000
user51,51,UFPel,1,13400000
user52,52,UFSM,4,7700000
user52,52,UFSM,5,73472
user52,52,UFSM,6,25826528
user53,53,IFSul,8,22600000
user53,53,IFSul,11,11000000
user54,54,UFPel,0,9400000
user54,54,UFPel,1,24200000
user55,55,UFSM,4,7376010
user55,55,UFSM,5,44382
user55,55,UFSM,6,5579608
user55,55,UFSM,7,20600001
user56,56,IFSul,8,7500000
user56,56,IFSul,11,26100000
user57,57,UFPel,0,18669412
user57,57,UFPel,1,5580800
user57,57,UFPel,2,85488
user57,57,UFPel,3,9264300
user58,58,UFSM,4,18762214
user58,58,UFSM,5,90866
user58,58,UFSM,6,14746920
user59,59,IFSul,8,1895500
user59,59,IFSul,9,14756800
