User,User,Id,ExecutionTime
user00,0,2000004
user01,1,2000012
user02,2,2000012
user03,3,2000012
user04,4,2000012
user05,5,2000012
user06,6,2000012
user07,7,2000012
user08,8,2000012
user09,9,2000012
user10,10,2000012
user11,11,2000012
user12,12,2000012
user13,13,2000012
user14,14,2000012
user15,15,2000012
user16,16,2000002
user17,17,2000012
user18,18,2000004
user19,19,2000004
user20,20,2000012
user21,21,2000012
user22,22,2000010
user23,23,2000004
user24,24,2000002
user25,25,2000012
user26,26,2000012
user27,27,2000002
user28,28,2000012
user29,29,2000012
user30,30,2000010
user31,31,2000002
user32,32,2000012
user33,33,2000012
user34,34,2000010
user35,35,2000012
user36,36,2000002
user37,37,2000004
user38,38,2000002
user39,39,2000010
user40,40,2000002
user41,41,2000010
user42,42,2000012
user43,43,2000012
user44,44,2000002
user45,45,2000012
user46,46,2000012
user47,47,2000012
user48,48,2000002
user49,49,2000012
user50,50,2000004
user51,51,2000002
user52,52,2000012
user53,53,2000002
user54,54,2000002
user55,55,1925012
user56,56,2000002
user57,57,2000010
user58,58,2000012
user59,59,2000012
user60,60,2000002
user61,61,2000012
user62,62,2000012
user63,63,2000002
user64,64,2200004
user65,65,2200000
user66,66,2200012
user67,67,2200002
user68,68,2150000
user69,69,2200012
user70,70,2200002
user71,71,2200002
user72,72,2200012
user73,73,2200002
user74,74,2200000
user75,75,2200012
user76,76,2125002
user77,77,2150000
user78,78,2200000
user79,79,2200002
user80,80,2200000
user81,81,2200000
user82,82,2133344
user83,83,2200002
user84,84,2200000
user85,85,2133344
user86,86,2150002
user87,87,2200010
user88,88,2200010
user89,89,2200002
user90,90,2200002
user91,91,2200010
user92,92,2200010
user93,93,2200002
user94,94,2200010
user95,95,2200002
user96,96,2200002
user97,97,2200000
user98,98,2200002
user99,99,2200002
user100,100,2200012
user101,101,2200002
user102,102,2200010
user103,103,2200012
user104,104,2200010
user105,105,2200010
user106,106,2200010
user107,107,2150010
user108,108,2200010
user109,109,2200012
user110,110,2200012
user111,111,2200012
user112,112,2125004
user113,113,2200012
user114,114,2200012
user115,115,2133334
user116,116,2200012
user117,117,2200012
user118,118,2200000
user119,119,2200002
user120,120,2200020
user121,121,789583
user122,122,2200010
user123,123,2200000
user124,124,2200000
user125,125,2200002
user126,126,2200000
user127,127,2200000
user128,128,900010
user129,129,900012
user130,130,827085
user131,131,900000
user132,132,900010
user133,133,700002
user134,134,900002
user135,135,900010
user136,136,833334
user137,137,900012
user138,138,900000
user139,139,772224
user140,140,900000
user141,141,900000
user142,142,758344
user143,143,900000
user144,144,900000
user145,145,649996
user146,146,900000
user147,147,900010
user148,148,900012
user149,149,900000
user150,150,900010
user151,151,772237
user152,152,900000
user153,153,900010
user154,154,825002
user155,155,899934
user156,156,900012
user157,157,899970
user158,158,900012
user159,159,900010
user160,160,899976
user161,161,900010
user162,162,899984
user163,163,549977
user164,164,899950
user165,165,900000
user166,166,899976
user167,167,900012
user168,168,900010
user169,169,900002
user170,170,899960
user171,171,899994
user172,172,899984
user173,173,899960
user174,174,900010
user175,175,900002
user176,176,899960
user177,177,900002
user178,178,833346
user179,179,899950
user180,180,899994
user181,181,766678
user182,182,899936
user183,183,899986
user184,184,833304
user185,185,899950
user186,186,899986
user187,187,899976
user188,188,899960
user189,189,899984
user190,190,833304
user191,191,899950
user192,192,0
