User,UserId,Host,HostId,nbInst
user00,0,UFPel,1,9500015
user00,0,UFPel,2,3900002
user00,0,UFPel,3,20200025
user01,1,UFSM,4,9500010
user01,1,UFSM,5,9200010
user01,1,UFSM,6,7500002
user01,1,UFSM,7,7400008
user02,2,IFSul,9,16800035
user02,2,IFSul,10,5700006
user02,2,IFSul,11,11100024
user03,3,UFPel,2,15000031
user03,3,UFPel,3,18600030
user04,4,UFSM,4,27900072
user04,4,UFSM,6,5700009
user05,5,IFSul,8,12900007
user05,5,IFSul,9,5900008
user05,5,IFSul,11,14800108
user06,6,UFPel,2,26000000
user06,6,UFPel,3,7600012
user07,7,UFSM,5,16600207
user07,7,UFSM,6,5800007
user07,7,UFSM,7,11200014
user08,8,IFSul,9,5600006
user08,8,IFSul,10,20700108
user08,8,IFSul,11,7300007
user09,9,UFPel,0,7300008
user09,9,UFPel,1,11400102
user09,9,UFPel,2,7300008
user09,9,UFPel,3,7600008
user10,10,UFSM,5,26100074
user10,10,UFSM,7,7500008
user11,11,IFSul,8,11500009
user11,11,IFSul,9,9200005
user11,11,IFSul,10,12900017
user12,12,UFPel,1,10900042
user12,12,UFPel,2,20500028
user12,12,UFPel,3,2200001
user13,13,UFSM,4,13100012
user13,13,UFSM,5,14500144
user13,13,UFSM,7,6000008
user14,14,IFSul,8,16900189
user14,14,IFSul,9,2100002
user14,14,IFSul,10,14600031
user15,15,UFPel,0,9100005
user15,15,UFPel,1,15300084
user15,15,UFPel,3,9200015
user16,16,UFSM,4,9200011
user16,16,UFSM,5,13400022
user16,16,UFSM,6,11000000
user17,17,IFSul,8,13000007
user17,17,IFSul,9,14900016
user17,17,IFSul,11,5700001
user18,18,UFPel,1,4000010
user18,18,UFPel,2,25700028
user18,18,UFPel,3,3900001
user19,19,UFSM,4,12600000
user19,19,UFSM,6,18900036
user19,19,UFSM,7,2100006
user20,20,IFSul,8,16700054
user20,20,IFSul,10,7600016
user20,20,IFSul,11,9300010
user21,21,UFPel,0,13000160
user21,21,UFPel,3,20600097
user22,22,UFSM,4,11700010
user22,22,UFSM,6,10900036
user22,22,UFSM,7,11000018
user23,23,IFSul,8,22300008
user23,23,IFSul,11,11300024
user24,24,UFPel,2,22500008
user24,24,UFPel,3,11100012
user25,25,UFSM,6,29500026
user25,25,UFSM,7,4100008
user26,26,IFSul,9,20500062
user26,26,IFSul,10,5900009
user26,26,IFSul,11,7200004
user27,27,UFPel,0,22400020
user27,27,UFPel,1,11200054
user28,28,UFSM,4,11100042
user28,28,UFSM,5,9600022
user28,28,UFSM,6,12900056
user29,29,IFSul,8,7600009
user29,29,IFSul,9,15000067
user29,29,IFSul,11,11000024
user30,30,UFPel,0,7700000
user30,30,UFPel,1,13100027
user30,30,UFPel,3,12800014
user31,31,UFSM,5,20300097
user31,31,UFSM,7,13300014
user32,32,IFSul,8,10800054
user32,32,IFSul,9,9300005
user32,32,IFSul,11,13500008
user33,33,UFPel,1,26100104
user33,33,UFPel,2,7500008
user34,34,UFSM,4,14800048
user34,34,UFSM,6,9200010
user34,34,UFSM,7,9600010
user35,35,IFSul,8,20300074
user35,35,IFSul,9,9500020
user35,35,IFSul,11,3800004
user36,36,UFPel,0,3900004
user36,36,UFPel,2,12800077
user36,36,UFPel,3,16900007
user37,37,UFSM,4,18500020
user37,37,UFSM,5,5900004
user37,37,UFSM,7,9200040
user38,38,IFSul,8,5800006
user38,38,IFSul,9,16300270
user38,38,IFSul,10,2300011
user38,38,IFSul,11,9200010
user39,39,UFPel,1,11300042
user39,39,UFPel,2,7300002
user39,39,UFPel,3,15000035
user40,40,UFSM,4,26000100
user40,40,UFSM,7,7600008
user41,41,IFSul,8,7600010
user41,41,IFSul,9,20200067
user41,41,IFSul,10,5800025
user42,42,UFPel,0,20400105
user42,42,UFPel,2,13200000
user43,43,UFSM,4,9300011
user43,43,UFSM,7,24300056
user44,44,IFSul,8,9500000
user44,44,IFSul,9,5700008
user44,44,IFSul,11,18400024
user45,45,UFPel,0,16800017
user45,45,UFPel,1,9200010
user45,45,UFPel,3,7600016
user46,46,UFSM,5,9000010
user46,46,UFSM,6,13000096
user46,46,UFSM,7,11600020
user47,47,IFSul,9,16500009
user47,47,IFSul,10,11100061
user47,47,IFSul,11,6000003
user48,48,UFPel,0,3700004
user48,48,UFPel,1,9200010
user48,48,UFPel,2,6000006
user48,48,UFPel,3,14700088
user49,49,UFSM,4,9400011
user49,49,UFSM,5,3900008
user49,49,UFSM,7,20300015
user50,50,IFSul,8,13200027
user50,50,IFSul,11,20400105
user51,51,UFPel,0,7300008
user51,51,UFPel,1,5700011
user51,51,UFPel,2,20600008
user52,52,UFSM,4,22400048
user52,52,UFSM,6,11200000
user53,53,IFSul,8,3900000
user53,53,IFSul,9,29700087
user54,54,UFPel,0,13100077
user54,54,UFPel,2,7400008
user54,54,UFPel,3,13100074
user55,55,UFSM,4,13100000
user55,55,UFSM,5,9200010
user55,55,UFSM,6,2100003
user55,55,UFSM,7,9200040
user56,56,IFSul,8,9500000
user56,56,IFSul,9,5800006
user56,56,IFSul,10,10900031
user56,56,IFSul,11,7400000
user57,57,UFPel,1,7600016
user57,57,UFPel,2,26000008
user58,58,UFSM,4,5900003
user58,58,UFSM,5,4100010
user58,58,UFSM,6,12700056
user58,58,UFSM,7,10900018
user59,59,IFSul,8,16800035
user59,59,IFSul,11,16800010
user60,60,UFPel,0,7400001
user60,60,UFPel,2,9000000
user60,60,UFPel,3,17200018
user61,61,UFSM,4,17000029
user61,61,UFSM,6,16600020
user62,62,IFSul,9,18800032
user62,62,IFSul,10,3900007
user62,62,IFSul,11,10900024
user63,63,UFPel,1,17200030
user63,63,UFPel,2,16400000
user64,64,UFSM,4,12600008
user64,64,UFSM,6,4200006
user65,65,IFSul,8,8400028
user65,65,IFSul,9,2800010
user65,65,IFSul,10,5600027
user66,66,UFPel,0,2300026
