User,User,Id,ExecutionTime
user00,0,483826
user01,1,614050
user02,2,406915
user03,3,602039
user04,4,455184
user05,5,470835
user06,6,548589
user07,7,476303
user08,8,415666
user09,9,457770
user10,10,553309
user11,11,448855
user12,12,601764
user13,13,536813
user14,14,395505
user15,15,634775
user16,16,623496
user17,17,486516
user18,18,470442
user19,19,539136
user20,20,407657
user21,21,605128
user22,22,532607
user23,23,403541
user24,24,486867
user25,25,665822
user26,26,739745
user27,27,541706
user28,28,522484
user29,29,948082
user30,30,540706
user31,31,566176
user32,32,473923
user33,33,550459
user34,34,580380
user35,35,751100
user36,36,603048
user37,37,546901
user38,38,584612
user39,39,542996
user40,40,684952
user41,41,574068
user42,42,575674
user43,43,639133
user44,44,573193
user45,45,758880
user46,46,543081
user47,47,719431
user48,48,539160
user49,49,525882
user50,50,495733
user51,51,472392
user52,52,575184
user53,53,492658
user54,54,550927
user55,55,534447
user56,56,681414
user57,57,586935
user58,58,669793
user59,59,597974
user60,60,520343
user61,61,580058
user62,62,593806
user63,63,614756
user64,64,435404
user65,65,472157
user66,66,389045
user67,67,428061
user68,68,425925
user69,69,423616
user70,70,445522
user71,71,441396
user72,72,420877
user73,73,460593
user74,74,479411
user75,75,468754
user76,76,485641
user77,77,424625
user78,78,416980
user79,79,428633
user80,80,458333
user81,81,433278
user82,82,432456
user83,83,453701
user84,84,434121
user85,85,432492
user86,86,450390
user87,87,451329
user88,88,386936
user89,89,461265
user90,90,520963
user91,91,434397
user92,92,418673
user93,93,412574
user94,94,469474
user95,95,438757
user96,96,416982
user97,97,434389
user98,98,439574
user99,99,434410
user100,100,440584
user101,101,449693
user102,102,434446
user103,103,444567
user104,104,457097
user105,105,434410
user106,106,445390
user107,107,462230
user108,108,447605
user109,109,442405
user110,110,452074
user111,111,434410
user112,112,539028
user113,113,426530
user114,114,444510
user115,115,442097
user116,116,424696
user117,117,416178
user118,118,459072
user119,119,445727
user120,120,424187
user121,121,494803
user122,122,433435
user123,123,441696
user124,124,442405
user125,125,447909
user126,126,441674
user127,127,484637
user128,128,189990
user129,129,179624
user130,130,190116
user131,131,189988
user132,132,186290
user133,133,181788
user134,134,156338
user135,135,182428
user136,136,184230
user137,137,189988
user138,138,166392
user139,139,186498
user140,140,190071
user141,141,176389
user142,142,185339
user143,143,186657
user144,144,186952
user145,145,177813
user146,146,175398
user147,147,180286
user148,148,190712
user149,149,189990
user150,150,169147
user151,151,179057
user152,152,171034
user153,153,180284
user154,154,186498
user155,155,164147
user156,156,172602
user157,157,188603
user158,158,189988
user159,159,176291
user160,160,187437
user161,161,179155
user162,162,186290
user163,163,176871
user164,164,183322
user165,165,170285
user166,166,181818
user167,167,186655
user168,168,167328
user169,169,187318
user170,170,189990
user171,171,186983
user172,172,186144
user173,173,175398
user174,174,165837
user175,175,181847
user176,176,186655
user177,177,166392
user178,178,189831
user179,179,189990
user180,180,173440
user181,181,190652
user182,182,189990
user183,183,179146
user184,184,190770
user185,185,174672
user186,186,169645
user187,187,189831
user188,188,182488
user189,189,180284
user190,190,185275
user191,191,190071
user192,192,0
