User,User,Id,ExecutionTime
user00,0,45330
user01,1,31422
user02,2,34321
user03,3,45333
user04,4,26432
user05,5,25182
user06,6,29002
user07,7,24872
user08,8,9316
user09,9,11390
user10,10,9667
user11,11,9250
user12,12,0
