User,UserId,Host,HostId,nbInst
user00,0,UFPel,0,192360
user00,0,UFPel,1,45936
user00,0,UFPel,2,128736
user00,0,UFPel,3,157026
user00,0,Burst,12,5676800
user00,0,Burst,13,18634877
user00,0,Burst,14,8765068
user01,1,UFSM,4,376747
user01,1,UFSM,5,3495995
user01,1,UFSM,6,965372
user01,1,UFSM,7,248622
user01,1,Burst,14,17313899
user01,1,Burst,15,11200430
user02,2,IFSul,8,673948
user02,2,IFSul,9,249144
user02,2,IFSul,10,10424892
user02,2,IFSul,11,5500297
user02,2,Burst,12,11100245
user02,2,Burst,14,5652400
user03,3,UFPel,0,35760
user03,3,UFPel,1,56874
user03,3,UFPel,3,3900076
user03,3,Burst,12,14507600
user03,3,Burst,13,11000024
user03,3,Burst,15,4100000
user04,4,UFSM,4,3700025
user04,4,UFSM,5,59600
user04,4,UFSM,6,7640901
user04,4,Burst,14,7900100
user05,5,IFSul,8,3400000
user05,5,IFSul,9,3700246
user05,5,IFSul,11,9700664
user06,6,UFPel,1,601308
user06,6,UFPel,2,8809006
user06,6,UFPel,3,3600276
user06,6,Burst,13,3790500
user07,7,UFSM,5,3800241
user07,7,UFSM,6,1300126
user07,7,UFSM,7,9201198
user08,8,IFSul,8,771680
user08,8,IFSul,9,300000
user08,8,IFSul,10,528692
user08,8,IFSul,11,500122
user09,9,UFPel,0,600132
user09,9,UFPel,1,500124
user09,9,UFPel,2,400190
user09,9,UFPel,3,500258
user10,10,UFSM,5,1500403
user10,10,UFSM,7,500072
user11,11,IFSul,8,1100240
user11,11,IFSul,9,300000
user11,11,IFSul,10,600283
