User,User,Id,ExecutionTime
user00,0,182485
user01,1,180185
user02,2,215885
user03,3,102551
user04,4,123616
user05,5,178861
user06,6,153803
user07,7,195202
user08,8,164148
user09,9,129079
user10,10,123439
user11,11,183081
user12,12,165005
user13,13,146297
user14,14,178171
user15,15,220514
user16,16,130829
user17,17,119570
user18,18,221556
user19,19,107416
user20,20,172308
user21,21,137884
user22,22,68653
user23,23,133411
user24,24,217105
user25,25,103079
user26,26,164577
user27,27,198786
user28,28,82564
user29,29,165160
user30,30,255776
user31,31,117591
user32,32,27813
user33,33,83573
user34,34,30408
user35,35,68161
user36,36,84270
user37,37,30973
user38,38,53041
user39,39,104144
user40,40,29070
user41,41,37925
user42,42,78121
user43,43,33853
user44,44,45229
user45,45,60324
user46,46,84169
user47,47,25236
user48,48,0
