User,User,Id,ExecutionTime
user00,0,86272
user01,1,86272
user02,2,86272
user03,3,86272
user04,4,49617
user05,5,43984
user06,6,43123
user07,7,37557
user08,8,9766
user09,9,9637
user10,10,9516
user11,11,9516
user12,12,0
