User,UserId,Host,HostId,nbInst
user00,0,UFPel,0,963293
user00,0,UFPel,1,175668
user00,0,UFPel,2,577743
user00,0,UFPel,3,31883829
user01,1,UFSM,4,6345113
user01,1,UFSM,5,10199979
user01,1,UFSM,6,7589342
user01,1,UFSM,7,9466140
user02,2,IFSul,8,992048
user02,2,IFSul,9,6282204
user02,2,IFSul,10,3075252
user02,2,IFSul,11,23250882
user03,3,UFPel,0,4223142
user03,3,UFPel,1,331914
user03,3,UFPel,2,647014
user03,3,UFPel,3,28398247
user04,4,UFSM,4,10718197
user04,4,UFSM,5,19906399
user04,4,UFSM,6,994774
user04,4,UFSM,7,1981254
user05,5,IFSul,8,206166
user05,5,IFSul,9,1640302
user05,5,IFSul,10,2937365
user05,5,IFSul,11,28816481
user06,6,UFPel,0,17593974
user06,6,UFPel,1,330074
user06,6,UFPel,2,4749406
user06,6,UFPel,3,10926958
user07,7,UFSM,4,8774948
user07,7,UFSM,5,16654191
user07,7,UFSM,6,808742
user07,7,UFSM,7,7362596
user08,8,IFSul,8,565616
user08,8,IFSul,9,3066649
user08,8,IFSul,10,1280100
user08,8,IFSul,11,28688073
user09,9,UFPel,0,32682636
user09,9,UFPel,1,142744
user09,9,UFPel,2,774984
user10,10,UFSM,4,14800251
user10,10,UFSM,6,3648335
user10,10,UFSM,7,15151711
user11,11,IFSul,8,466610
user11,11,IFSul,9,5077113
user11,11,IFSul,10,2261487
user11,11,IFSul,11,25795250
user12,12,UFPel,0,13078716
user12,12,UFPel,1,101580
user12,12,UFPel,2,620678
user12,12,UFPel,3,19799469
user13,13,UFSM,4,11400039
user13,13,UFSM,5,16600032
user13,13,UFSM,7,5600093
user14,14,IFSul,8,947884
user14,14,IFSul,9,5619577
user14,14,IFSul,10,14012013
user14,14,IFSul,11,13020948
user15,15,UFPel,0,24782664
user15,15,UFPel,1,765854
user15,15,UFPel,2,3951911
user15,15,UFPel,3,4100074
user16,16,UFSM,4,4977795
user16,16,UFSM,5,8200346
user16,16,UFSM,6,3622598
user17,17,IFSul,9,10826218
user17,17,IFSul,10,4674169
user17,17,IFSul,11,1300090
user18,18,UFPel,1,253482
user18,18,UFPel,2,13246775
user18,18,UFPel,3,3300085
user19,19,UFSM,4,5300159
user19,19,UFSM,6,8068461
user19,19,UFSM,7,3431977
user20,20,IFSul,8,1870615
user20,20,IFSul,9,8329617
user20,20,IFSul,10,3700095
user20,20,IFSul,11,2900156
user21,21,UFPel,0,4200057
user21,21,UFPel,1,445560
user21,21,UFPel,2,4654614
user21,21,UFPel,3,7500278
user22,22,UFSM,4,7100220
user22,22,UFSM,5,861696
user22,22,UFSM,6,5138449
user22,22,UFSM,7,3700072
user23,23,IFSul,8,4755266
user23,23,IFSul,9,4105983
user23,23,IFSul,10,4139168
user23,23,IFSul,11,3800141
user24,24,UFPel,2,12200337
user24,24,UFPel,3,4600118
user25,25,UFSM,6,13783956
user25,25,UFSM,7,3016650
user26,26,IFSul,9,8800260
user26,26,IFSul,10,2400029
user26,26,IFSul,11,5600290
user27,27,UFPel,0,16294840
user27,27,UFPel,1,505500
user28,28,UFSM,4,3900134
user28,28,UFSM,5,9600345
user28,28,UFSM,6,3300100
user29,29,IFSul,8,2592268
user29,29,IFSul,9,9608015
user29,29,IFSul,11,4600196
user30,30,UFPel,0,7212927
user30,30,UFPel,1,590525
user30,30,UFPel,2,4496873
user30,30,UFPel,3,4500209
user31,31,UFSM,5,9200382
user31,31,UFSM,7,7600260
user32,32,IFSul,8,100010
user32,32,IFSul,9,100007
user32,32,IFSul,11,1800385
user33,33,UFPel,0,200016
user33,33,UFPel,1,1080021
user33,33,UFPel,2,720125
user34,34,UFSM,4,400068
user34,34,UFSM,6,600067
user34,34,UFSM,7,1000124
user35,35,IFSul,8,700061
user35,35,IFSul,9,600040
user35,35,IFSul,11,700129
user36,36,UFPel,0,800059
user36,36,UFPel,2,200022
user36,36,UFPel,3,1000259
user37,37,UFSM,4,600051
user37,37,UFSM,5,800098
user37,37,UFSM,7,600055
user38,38,IFSul,8,200006
user38,38,IFSul,9,400036
user38,38,IFSul,10,1000128
user38,38,IFSul,11,400038
user39,39,UFPel,1,317387
user39,39,UFPel,2,682695
user39,39,UFPel,3,1000156
user40,40,UFSM,4,1700285
user40,40,UFSM,7,300044
user41,41,IFSul,8,500036
user41,41,IFSul,9,800104
user41,41,IFSul,10,700070
user42,42,UFPel,0,800072
user42,42,UFPel,2,1200100
user43,43,UFSM,4,600059
user43,43,UFSM,7,1400223
user44,44,IFSul,8,500048
user44,44,IFSul,9,600040
user44,44,IFSul,11,900099
user45,45,UFPel,0,1300148
user45,45,UFPel,1,500038
user45,45,UFPel,3,200080
user46,46,UFSM,5,700115
user46,46,UFSM,6,300043
user46,46,UFSM,7,1000167
user47,47,IFSul,9,1000045
user47,47,IFSul,10,600072
user47,47,IFSul,11,400020
