User,UserId,Host,HostId,nbInst
user00,0,UFPel,1,9500055
user00,0,UFPel,2,3700008
user00,0,UFPel,3,20400061
user01,1,UFSM,4,9300051
user01,1,UFSM,5,9400091
user01,1,UFSM,6,7400045
user01,1,UFSM,7,7500042
user02,2,IFSul,9,16900108
user02,2,IFSul,10,5700023
user02,2,IFSul,11,11000096
user03,3,UFPel,2,14900064
user03,3,UFPel,3,18700102
user04,4,UFSM,4,28000264
user04,4,UFSM,6,5600030
user05,5,IFSul,8,13100378
user05,5,IFSul,9,5800012
user05,5,IFSul,11,14700072
user06,6,UFPel,2,26000118
user06,6,UFPel,3,7600030
user07,7,UFSM,5,16500113
user07,7,UFSM,6,5800036
user07,7,UFSM,7,11300045
user08,8,IFSul,9,5700005
user08,8,IFSul,10,20500078
user08,8,IFSul,11,7400031
user09,9,UFPel,0,7400014
user09,9,UFPel,1,11300293
user09,9,UFPel,2,7200016
user09,9,UFPel,3,7700072
user10,10,UFSM,5,26200235
user10,10,UFSM,7,7400032
user11,11,IFSul,8,11400052
user11,11,IFSul,9,9500179
user11,11,IFSul,10,12700351
user12,12,UFPel,1,11300226
user12,12,UFPel,2,20300197
user12,12,UFPel,3,2000011
user13,13,UFSM,4,13000058
user13,13,UFSM,5,14800310
user13,13,UFSM,7,5800031
user14,14,IFSul,8,16600315
user14,14,IFSul,9,1900008
user14,14,IFSul,10,15100144
user15,15,UFPel,0,9200051
user15,15,UFPel,1,15000067
user15,15,UFPel,3,9400090
user16,16,UFSM,4,9100066
user16,16,UFSM,5,13400027
user16,16,UFSM,6,11100013
user17,17,IFSul,8,12900025
user17,17,IFSul,9,15000196
user17,17,IFSul,11,5700041
user18,18,UFPel,1,4100020
user18,18,UFPel,2,25600153
user18,18,UFPel,3,3900015
user19,19,UFSM,4,12700161
user19,19,UFSM,6,18900160
user19,19,UFSM,7,2000006
user20,20,IFSul,8,16600162
user20,20,IFSul,10,7400035
user20,20,IFSul,11,9600007
user21,21,UFPel,0,13300052
user21,21,UFPel,3,20300251
user22,22,UFSM,4,11800041
user22,22,UFSM,6,10900042
user22,22,UFSM,7,10900165
user23,23,IFSul,8,22500145
user23,23,IFSul,11,11100183
user24,24,UFPel,2,22800236
user24,24,UFPel,3,10800066
user25,25,UFSM,6,29700099
user25,25,UFSM,7,3900008
user26,26,IFSul,9,20500038
user26,26,IFSul,10,5800076
user26,26,IFSul,11,7300017
user27,27,UFPel,0,22600121
user27,27,UFPel,1,11000053
user28,28,UFSM,4,11000133
user28,28,UFSM,5,9900053
user28,28,UFSM,6,12700252
user29,29,IFSul,8,7500006
user29,29,IFSul,9,15100131
user29,29,IFSul,11,11000060
user30,30,UFPel,0,7600026
user30,30,UFPel,1,13000068
user30,30,UFPel,3,13000223
user31,31,UFSM,5,20400291
user31,31,UFSM,7,13200070
user32,32,IFSul,8,11100196
user32,32,IFSul,9,9300055
user32,32,IFSul,11,13200056
user33,33,UFPel,1,26100300
user33,33,UFPel,2,7500041
user34,34,UFSM,4,14600242
user34,34,UFSM,6,9300053
user34,34,UFSM,7,9700022
user35,35,IFSul,8,20300091
user35,35,IFSul,9,9300083
user35,35,IFSul,11,4000022
user36,36,UFPel,0,3800018
user36,36,UFPel,2,12900032
user36,36,UFPel,3,16900086
user37,37,UFSM,4,18500080
user37,37,UFSM,5,5800010
user37,37,UFSM,7,9300107
user38,38,IFSul,8,5700012
user38,38,IFSul,9,16400344
user38,38,IFSul,10,2300028
user38,38,IFSul,11,9200025
user39,39,UFPel,1,11500183
user39,39,UFPel,2,7200016
user39,39,UFPel,3,14900038
user40,40,UFSM,4,26000248
user40,40,UFSM,7,7600012
user41,41,IFSul,8,7500008
user41,41,IFSul,9,20400051
user41,41,IFSul,10,5700056
user42,42,UFPel,0,20300188
user42,42,UFPel,2,13300032
user43,43,UFSM,4,9200000
user43,43,UFSM,7,24400346
user44,44,IFSul,8,9200100
user44,44,IFSul,9,5600006
user44,44,IFSul,11,18800084
user45,45,UFPel,0,16500136
user45,45,UFPel,1,9300076
user45,45,UFPel,3,7800073
user46,46,UFSM,5,9300065
user46,46,UFSM,6,12800295
user46,46,UFSM,7,11500051
user47,47,IFSul,9,16900075
user47,47,IFSul,10,10800126
user47,47,IFSul,11,5900016
user48,48,UFPel,0,3900030
user48,48,UFPel,1,9200008
user48,48,UFPel,2,6100034
user48,48,UFPel,3,14400240
user49,49,UFSM,4,9500060
user49,49,UFSM,5,3700004
user49,49,UFSM,7,20400410
user50,50,IFSul,8,13200068
user50,50,IFSul,11,20400126
user51,51,UFPel,0,7500005
user51,51,UFPel,1,5700036
user51,51,UFPel,2,20400278
user52,52,UFSM,4,22400280
user52,52,UFSM,6,11200063
user53,53,IFSul,8,3900063
user53,53,IFSul,9,29700230
user54,54,UFPel,0,12900153
user54,54,UFPel,2,7700027
user54,54,UFPel,3,13000035
user55,55,UFSM,4,12800200
user55,55,UFSM,5,9400062
user55,55,UFSM,6,2000005
user55,55,UFSM,7,9400078
user56,56,IFSul,8,9500111
user56,56,IFSul,9,5900009
user56,56,IFSul,10,11000027
user56,56,IFSul,11,7200036
user57,57,UFPel,1,7700074
user57,57,UFPel,2,25900219
user58,58,UFSM,4,5700023
user58,58,UFSM,5,3900024
user58,58,UFSM,6,12900148
user58,58,UFSM,7,11100086
user59,59,IFSul,8,16800074
user59,59,IFSul,11,16800041
user60,60,UFPel,0,7300036
user60,60,UFPel,2,9400026
user60,60,UFPel,3,16900017
user61,61,UFSM,4,17000123
user61,61,UFSM,6,16600088
user62,62,IFSul,9,18800195
user62,62,IFSul,10,4000046
user62,62,IFSul,11,10800036
user63,63,UFPel,1,17000056
user63,63,UFPel,2,16600367
user64,64,UFSM,4,12000147
user64,64,UFSM,6,4800086
user65,65,IFSul,8,10600073
user65,65,IFSul,9,1900028
user65,65,IFSul,10,4300033
user66,66,UFPel,0,3400067
user66,66,UFPel,1,5100071
user66,66,UFPel,2,8300095
user67,67,UFSM,4,12800118
user67,67,UFSM,6,4000026
user68,68,IFSul,8,3000031
user68,68,IFSul,10,4900110
user68,68,IFSul,11,8900122
user69,69,UFPel,0,1900023
