User,User,Id,ExecutionTime
user00,0,68040
user01,1,74367
user02,2,81189
user03,3,59634
user04,4,65140
user05,5,62734
user06,6,63478
user07,7,47903
user08,8,65830
user09,9,75007
user10,10,60209
user11,11,94660
user12,12,48981
user13,13,57653
user14,14,81782
user15,15,58144
user16,16,51378
user17,17,53346
user18,18,54361
user19,19,34678
user20,20,29810
user21,21,43638
user22,22,34583
user23,23,27329
user24,24,30617
user25,25,34678
user26,26,29558
user27,27,34683
user28,28,34649
user29,29,26844
user30,30,34967
user31,31,30790
user32,32,13179
user33,33,16482
user34,34,14333
user35,35,12846
user36,36,15044
user37,37,13098
user38,38,13513
user39,39,16821
user40,40,13037
user41,41,13212
user42,42,15314
user43,43,13477
user44,44,12860
user45,45,13740
user46,46,14513
user47,47,14178
user48,48,0
