User,UserId,Host,HostId,nbInst
user00,0,UFPel,1,5400045
user00,0,UFPel,2,11200025
user00,0,UFPel,3,17000105
user01,1,UFSM,4,9300058
user01,1,UFSM,5,5700000
user01,1,UFSM,6,9200023
user01,1,UFSM,7,9400093
user02,2,IFSul,9,13200076
user02,2,IFSul,10,12800102
user02,2,IFSul,11,7600086
user03,3,UFPel,2,12700038
user03,3,UFPel,3,20900309
user04,4,UFSM,4,26200326
user04,4,UFSM,6,7400074
user05,5,IFSul,8,7300088
user05,5,IFSul,9,11200140
user05,5,IFSul,11,15100238
user06,6,UFPel,2,22600176
user06,6,UFPel,3,11000000
user07,7,UFSM,5,9200051
user07,7,UFSM,6,7200064
user07,7,UFSM,7,17200218
user08,8,IFSul,9,7500029
user08,8,IFSul,10,20400153
user08,8,IFSul,11,5700050
user09,9,UFPel,0,4000078
user09,9,UFPel,1,7400060
user09,9,UFPel,2,10900043
user09,9,UFPel,3,11300127
user10,10,UFSM,5,31700410
user10,10,UFSM,7,1900008
user11,11,IFSul,8,14600245
user11,11,IFSul,9,11500120
user11,11,IFSul,10,7500032
user12,12,UFPel,1,3700030
user12,12,UFPel,2,22400316
user12,12,UFPel,3,7500011
user13,13,UFSM,4,11400034
user13,13,UFSM,5,9600189
user13,13,UFSM,7,12600189
user14,14,IFSul,8,3900018
user14,14,IFSul,9,5500003
user14,14,IFSul,10,24200397
user15,15,UFPel,0,9400128
user15,15,UFPel,1,20300088
user15,15,UFPel,3,3900015
user16,16,UFSM,4,6100078
user16,16,UFSM,5,5000046
user16,16,UFSM,6,5700101
user17,17,IFSul,8,3400079
user17,17,IFSul,9,10500173
user17,17,IFSul,11,2900118
user18,18,UFPel,1,2500038
user18,18,UFPel,2,8400068
user18,18,UFPel,3,5900072
user19,19,UFSM,4,4300063
user19,19,UFSM,6,7800349
user19,19,UFSM,7,4700046
user20,20,IFSul,8,9000250
user20,20,IFSul,10,3400056
user20,20,IFSul,11,4400054
user21,21,UFPel,0,10600179
user21,21,UFPel,3,6200055
user22,22,UFSM,4,5500103
user22,22,UFSM,6,4800098
user22,22,UFSM,7,6500107
user23,23,IFSul,8,13200234
user23,23,IFSul,11,3600135
user24,24,UFPel,2,12900119
user24,24,UFPel,3,3900032
user25,25,UFSM,6,11500376
user25,25,UFSM,7,5300091
user26,26,IFSul,9,8000082
user26,26,IFSul,10,2400056
user26,26,IFSul,11,6400217
user27,27,UFPel,0,13300359
user27,27,UFPel,1,3500044
user28,28,UFSM,4,3400067
user28,28,UFSM,5,10500088
user28,28,UFSM,6,2900055
user29,29,IFSul,8,2900049
user29,29,IFSul,9,9500130
user29,29,IFSul,11,4400120
user30,30,UFPel,0,4300095
user30,30,UFPel,1,9800225
user30,30,UFPel,3,2700032
user31,31,UFSM,5,9100106
user31,31,UFSM,7,7700158
user32,32,IFSul,8,600028
user32,32,IFSul,9,200004
user32,32,IFSul,11,1200044
user33,33,UFPel,1,1500086
user33,33,UFPel,2,500013
user34,34,UFSM,4,200013
user34,34,UFSM,6,600007
user34,34,UFSM,7,1200048
user35,35,IFSul,8,1200064
user35,35,IFSul,9,600012
user35,35,IFSul,11,200017
user36,36,UFPel,0,400050
user36,36,UFPel,2,400000
user36,36,UFPel,3,1200038
user37,37,UFSM,4,400002
user37,37,UFSM,5,600021
user37,37,UFSM,7,1000042
user38,38,IFSul,8,200002
user38,38,IFSul,9,500026
user38,38,IFSul,10,1000061
user38,38,IFSul,11,300005
user39,39,UFPel,1,600045
user39,39,UFPel,2,600017
user39,39,UFPel,3,800022
user40,40,UFSM,4,1400055
user40,40,UFSM,7,600023
user41,41,IFSul,8,800032
user41,41,IFSul,9,900020
user41,41,IFSul,10,300018
user42,42,UFPel,0,1400106
user42,42,UFPel,2,600019
user43,43,UFSM,4,300022
user43,43,UFSM,7,1700114
user44,44,IFSul,8,600029
user44,44,IFSul,9,600018
user44,44,IFSul,11,800046
user45,45,UFPel,0,1300125
user45,45,UFPel,1,500021
user45,45,UFPel,3,200006
user46,46,UFSM,5,700043
user46,46,UFSM,6,600043
user46,46,UFSM,7,700050
user47,47,IFSul,9,1000029
user47,47,IFSul,10,400021
user47,47,IFSul,11,600044
