User,User,Id,ExecutionTime
user00,0,267480
user01,1,183586
user02,2,206558
user03,3,245691
user04,4,183207
user05,5,214230
user06,6,276484
user07,7,200827
user08,8,188642
user09,9,265110
user10,10,221275
user11,11,214817
user12,12,277796
user13,13,203290
user14,14,192540
user15,15,196399
user16,16,184354
user17,17,203485
user18,18,234902
user19,19,162631
user20,20,165317
user21,21,203050
user22,22,168127
user23,23,147864
user24,24,239229
user25,25,143306
user26,26,195570
user27,27,111362
user28,28,191200
user29,29,191438
user30,30,161556
user31,31,193548
user32,32,72394
user33,33,75571
user34,34,74977
user35,35,78730
user36,36,91174
user37,37,81818
user38,38,84628
user39,39,93228
user40,40,81077
user41,41,81562
user42,42,71764
user43,43,75257
user44,44,75801
user45,45,67960
user46,46,82002
user47,47,82400
user48,48,0
