User,User,Id,ExecutionTime
user00,0,46254
user01,1,31173
user02,2,38125
user03,3,42981
user04,4,35792
user05,5,37266
user06,6,49307
user07,7,37183
user08,8,33892
user09,9,45230
user10,10,54145
user11,11,38542
user12,12,50226
user13,13,36395
user14,14,42489
user15,15,36047
user16,16,32160
user17,17,30813
user18,18,37136
user19,19,27435
user20,20,29644
user21,21,34994
user22,22,28251
user23,23,26775
user24,24,37448
user25,25,25311
user26,26,29567
user27,27,23585
user28,28,32370
user29,29,31214
user30,30,30867
user31,31,33488
user32,32,12361
user33,33,12623
user34,34,12031
user35,35,13723
user36,36,14429
user37,37,13821
user38,38,13291
user39,39,15479
user40,40,12602
user41,41,13874
user42,42,14637
user43,43,11788
user44,44,12833
user45,45,12475
user46,46,12513
user47,47,13139
user48,48,0
